user_id,order_id,reg_date,transaction_date,revenue
57512,164095,2012-06-07,2015-03-27,646
56065,159329,2015-07-04,2015-08-30,1102
73123,107138,2014-12-08,2015-10-05,1520
53135,83679,2015-06-18,2015-09-11,751
62177,147263,2015-07-15,2015-10-14,861
64705,165862,2014-07-14,2015-06-03,924
53638,20347,2012-12-23,2015-04-03,853
63860,47185,2013-12-31,2015-05-21,915
47097,83811,2015-08-15,2015-08-16,1458
79023,53293,2015-06-16,2015-06-26,1058
45167,194758,2012-07-28,2015-02-26,1001
67578,127791,2014-09-06,2015-03-20,630
20807,56859,2014-09-19,2015-09-12,1111
31164,192669,2014-12-12,2015-10-12,930
16527,18769,2014-07-05,2015-07-24,1058
80855,55122,2014-02-11,2015-02-06,1023
47829,152917,2015-05-16,2015-08-24,934
16162,45594,2014-11-07,2015-05-18,1249
63040,170151,2015-02-02,2015-07-25,744
39031,120457,2014-10-29,2015-11-12,1518
56459,181309,2015-06-24,2015-11-05,1176
60435,183571,2015-01-26,2015-05-15,1104
40065,99851,2013-02-23,2015-07-12,926
12868,94427,2015-11-07,2015-11-14,1000
63304,61259,2014-03-21,2015-09-23,1366
54521,25757,2013-04-07,2015-03-07,1064
50591,71174,2015-03-05,2015-06-03,923
37741,173868,2013-03-14,2015-04-13,1508
20865,71524,2015-08-11,2015-08-22,1021
29225,47120,2014-10-10,2015-07-11,1059
86429,138908,2013-06-29,2015-03-17,1459
60236,66171,2013-11-13,2015-09-15,1091
47238,118706,2014-06-07,2015-09-27,507
65748,174157,2015-07-12,2015-08-21,284
47379,153698,2015-09-14,2015-10-24,847
24813,96042,2015-01-29,2015-03-29,1066
30956,185818,2014-10-22,2015-09-21,775
41697,191583,2013-12-19,2015-05-02,1091
25975,91795,2014-04-14,2015-05-17,1037
45513,139725,2015-02-01,2015-06-03,799
15459,80005,2015-09-26,2015-09-26,919
45184,-19320,2014-11-11,2015-09-26,759
46941,130572,2015-04-02,2015-11-01,1367
37441,135580,2015-04-14,2015-04-14,1161
54267,29238,2015-04-18,2015-10-13,990
36810,77049,2013-11-01,2015-11-02,1564
69708,64768,2014-02-15,2015-07-03,659
56019,58116,2015-01-06,2015-01-06,980
20123,42173,2015-09-30,2015-10-05,983
52756,139637,2015-10-25,2015-11-19,347
61276,163115,2014-10-19,2015-11-14,1380
28583,131836,2014-10-23,2015-06-22,1037
45733,166107,2015-07-09,2015-08-19,515
40160,61814,2014-08-21,2015-09-03,896
33927,62465,2014-11-01,2015-11-17,1246
42665,62832,2015-11-09,2015-11-14,1124
51733,88481,2012-07-30,2015-07-16,761
35794,101937,2013-07-10,2015-04-06,967
56761,35299,2014-09-15,2015-03-26,1326
59842,61130,2015-10-31,2015-11-13,1301
40180,-30715,2015-02-21,2015-03-01,788
29977,75068,2015-05-03,2015-11-02,831
36246,68842,2014-10-19,2015-06-29,1100
58027,123126,2015-06-09,2015-10-08,1155
53390,-14463,2015-07-28,2015-08-01,1012
39292,105919,2014-01-16,2015-01-03,1112
74453,81186,2014-07-19,2015-10-02,1097
52991,132640,2014-07-06,2015-10-24,1114
36963,161522,2014-06-11,2015-08-20,418
59616,85778,2015-05-06,2015-09-25,895
18705,-24947,2015-10-25,2015-11-07,1042
38073,63474,2015-10-17,2015-10-30,1275
33373,-24743,2015-08-01,2015-08-08,1543
63359,87148,2013-03-03,2015-10-26,1202
63619,9775,2013-02-17,2015-10-26,1032
55670,165983,2015-03-20,2015-08-28,759
60422,74045,2014-04-18,2015-09-08,751
33992,143736,2015-02-04,2015-07-15,908
48160,106133,2015-06-19,2015-09-11,828
68074,48999,2015-01-02,2015-06-17,924
73089,154717,2014-09-15,2015-03-20,714
56652,23740,2014-02-18,2015-11-14,701
69073,178620,2014-10-19,2015-01-11,1163
56191,61607,2013-02-19,2015-03-03,801
43106,36887,2012-07-04,2015-05-01,756
54289,77090,2015-07-01,2015-08-22,869
61778,86661,2015-06-20,2015-08-31,1476
46837,59909,2013-03-06,2015-02-02,835
41760,195802,2015-07-16,2015-10-19,893
16129,108854,2014-09-28,2015-04-13,1206
66512,4127,2013-06-20,2015-08-23,1162
34600,38598,2015-07-22,2015-08-15,1106
50000,20063,2015-09-07,2015-11-06,989
59963,164692,2015-02-05,2015-03-01,836
69950,68760,2014-03-01,2015-03-22,683
10875,203858,2014-07-14,2015-01-22,1274
46209,4999,2014-06-21,2015-04-20,1239
34132,137669,2014-12-09,2015-06-20,1029
33291,55249,2014-04-13,2015-04-16,1225
56051,-5380,2015-11-07,2015-11-18,919
66360,129277,2015-05-02,2015-09-20,705
68060,80643,2015-08-03,2015-09-06,732
113524,80071,2015-04-27,2015-05-10,1059
52166,37405,2013-07-07,2015-04-20,1036
45809,125956,2012-12-29,2015-08-07,1087
51051,111880,2013-10-04,2015-05-09,1188
43064,150160,2015-01-23,2015-11-13,965
48460,141333,2014-04-17,2015-10-25,938
48385,161941,2014-11-23,2015-02-07,897
24553,158392,2014-08-31,2015-10-30,1374
53080,35121,2015-01-20,2015-08-21,715
58471,-34139,2015-05-02,2015-07-13,998
40940,6374,2013-05-21,2015-06-05,719
47083,146599,2015-09-18,2015-09-18,1266
56055,109574,2015-09-19,2015-10-21,1293
32911,164491,2015-04-02,2015-04-18,199
54126,77985,2013-03-22,2015-02-27,868
89068,56390,2013-03-03,2015-10-06,709
51420,144859,2014-03-21,2015-09-04,1027
41204,55671,2012-04-20,2015-06-04,881
49972,33931,2015-07-24,2015-08-27,1496
52117,51397,2013-12-11,2015-10-29,973
39099,179474,2014-08-06,2015-07-13,965
59674,74207,2014-12-24,2015-06-18,1255
36184,117093,2015-07-05,2015-08-03,1287
53166,179616,2014-06-22,2015-09-01,864
34479,60565,2014-01-06,2015-06-15,995
47665,-9603,2015-07-17,2015-08-18,953
15350,58237,2014-11-20,2015-02-28,710
108101,121173,2014-08-17,2015-11-04,1147
68661,144151,2015-10-28,2015-11-17,917
83845,95600,2015-08-02,2015-08-14,738
41751,60867,2015-08-05,2015-09-02,1038
119855,203090,2012-08-12,2015-01-18,709
50776,134435,2015-07-02,2015-11-01,1155
84953,72448,2015-08-23,2015-10-22,1667
66757,83520,2014-12-11,2015-05-15,1096
76925,25759,2012-06-09,2015-02-22,924
81104,47914,2015-08-13,2015-09-20,1329
72336,52864,2014-12-21,2015-02-02,631
53961,106412,2015-07-20,2015-07-24,714
57073,84253,2013-07-26,2015-03-25,953
57338,142571,2013-03-05,2015-11-03,480
66908,35404,2015-10-09,2015-10-23,1480
27609,120750,2015-09-03,2015-09-09,808
80214,-35098,2014-12-18,2015-06-24,984
74263,166185,2015-01-15,2015-11-10,1102
63751,39531,2015-05-14,2015-05-15,676
55293,159010,2014-11-27,2015-04-26,912
27548,142262,2015-02-19,2015-11-13,906
33018,172191,2015-02-27,2015-07-04,1249
38186,74966,2014-05-05,2015-01-15,918
34179,116341,2015-08-13,2015-08-31,921
55561,12827,2013-02-21,2015-06-05,967
51638,171338,2013-03-16,2015-06-01,722
34189,5820,2015-01-11,2015-06-29,753
50114,229413,2015-09-18,2015-11-10,615
87531,94667,2015-03-10,2015-05-26,1201
-9434,133467,2012-07-19,2015-07-10,917
46615,109182,2014-08-24,2015-06-22,1202
47532,148705,2013-05-01,2015-01-12,773
19660,119820,2015-07-26,2015-10-10,1364
106479,78429,2015-09-10,2015-10-14,922
33239,99458,2015-03-01,2015-11-07,996
46484,99916,2015-11-12,2015-11-12,1619
90785,117346,2014-11-23,2015-03-25,1016
60642,73677,2013-10-07,2015-04-23,929
39738,206894,2014-12-02,2015-06-27,836
73478,47262,2015-03-20,2015-06-22,885
75222,85125,2014-12-23,2015-11-12,928
34175,94608,2015-05-19,2015-05-22,788
20058,144160,2015-04-25,2015-10-16,1116
45089,203178,2015-02-14,2015-05-01,1048
54381,171795,2015-06-08,2015-09-29,767
52386,-21842,2015-10-18,2015-10-21,1119
74285,149577,2014-08-11,2015-05-19,875
55155,144149,2014-10-07,2015-06-20,1167
68212,87469,2012-09-25,2015-09-16,560
45058,-13070,2014-10-16,2015-04-24,1159
44535,14074,2015-01-25,2015-11-03,393
24794,40739,2013-06-03,2015-11-01,1115
32156,171519,2015-10-08,2015-10-21,1236
86329,62634,2013-03-08,2015-07-06,1043
79333,-5951,2014-02-27,2015-04-28,405
58029,43604,2014-01-19,2015-10-30,1152
89798,134584,2014-04-25,2015-09-14,1411
47120,74273,2015-09-07,2015-10-24,1233
76720,177620,2013-08-27,2015-04-11,977
10654,147991,2013-11-29,2015-01-08,943
52308,194061,2015-08-28,2015-08-28,793
97104,59981,2015-01-16,2015-02-16,834
49,88058,2014-12-22,2015-05-18,838
26344,125791,2015-10-13,2015-11-20,941
15477,179129,2014-01-23,2015-07-18,1068
51238,45540,2014-03-08,2015-04-05,1145
53285,128566,2015-07-08,2015-10-24,882
68362,130728,2014-10-23,2015-09-29,997
62589,121345,2014-12-08,2015-05-31,805
48369,43652,2012-12-21,2015-01-04,732
81858,109602,2015-05-28,2015-11-07,1309
77005,32822,2012-07-21,2015-11-14,835
47432,6587,2015-02-25,2015-05-10,1030
28023,164744,2015-02-05,2015-05-22,1062
21587,240932,2014-07-31,2015-08-26,1081
40176,64240,2015-07-17,2015-08-07,962
48195,157008,2015-06-13,2015-06-18,865
17868,57029,2015-05-15,2015-11-05,1028
33942,76737,2015-06-29,2015-09-06,1310
63914,200463,2014-10-13,2015-01-01,773
36451,32835,2013-08-18,2015-10-23,1361
75957,121568,2013-03-12,2015-04-12,1137
43865,62075,2014-12-01,2015-05-24,509
47624,93871,2013-03-09,2015-03-26,398
34135,47355,2014-11-25,2015-09-12,1033
63540,-9638,2015-11-09,2015-11-14,996
70832,22560,2013-07-25,2015-09-14,1176
40937,20284,2015-03-06,2015-05-12,410
36346,52369,2014-07-22,2015-06-02,910
17177,145032,2013-04-13,2015-03-24,986
38209,37475,2015-01-18,2015-01-23,852
46002,26621,2015-04-23,2015-05-16,1332
60270,204036,2015-05-19,2015-08-14,869
46411,51493,2013-01-26,2015-03-21,1410
85113,8707,2013-12-15,2015-06-24,482
56454,183742,2015-05-19,2015-07-17,1380
60640,76067,2013-07-19,2015-09-17,1287
50145,198778,2014-07-01,2015-03-14,1010
32475,129301,2013-05-08,2015-06-24,1160
67945,-50622,2013-03-23,2015-05-25,1498
27388,143011,2012-08-03,2015-07-18,897
58195,140788,2013-12-03,2015-06-29,1210
43020,82904,2014-04-08,2015-08-20,538
64926,65516,2015-08-15,2015-08-16,1249
56228,98968,2014-09-08,2015-10-16,1387
49990,77998,2015-10-04,2015-10-05,1032
67475,54129,2014-02-19,2015-09-12,1245
72103,149135,2014-12-04,2015-01-21,1027
36907,75227,2013-01-12,2015-01-07,1400
62216,130083,2013-07-25,2015-02-06,1372
44734,70379,2015-01-16,2015-07-19,1347
83273,131116,2014-01-17,2015-06-25,720
25535,54415,2014-09-15,2015-07-10,932
106371,142328,2014-08-13,2015-10-05,1096
42969,149537,2015-06-10,2015-10-31,696
65321,121168,2015-06-29,2015-08-15,1067
61514,41925,2015-01-07,2015-03-20,958
49565,130516,2015-04-16,2015-04-28,911
64652,152667,2015-02-21,2015-03-22,1356
6558,69806,2013-08-14,2015-01-25,835
31437,154181,2013-08-29,2015-11-04,910
46253,60220,2015-08-10,2015-08-13,847
45580,61868,2015-06-21,2015-09-30,747
37710,-12089,2013-06-13,2015-05-12,439
28778,49680,2015-02-16,2015-10-03,979
54329,99298,2015-04-06,2015-09-13,1044
23390,116005,2015-10-20,2015-10-20,802
34449,127864,2015-08-26,2015-10-10,1191
48073,39126,2013-10-05,2015-10-15,771
58036,139573,2014-11-15,2015-06-25,991
102725,30988,2015-06-19,2015-11-04,1358
40625,40804,2015-03-13,2015-05-07,756
68095,81248,2015-01-18,2015-10-21,1096
24658,146691,2013-03-31,2015-09-13,688
48257,109603,2014-09-21,2015-06-09,1276
98247,148108,2014-03-20,2015-03-04,765
30013,132066,2015-05-02,2015-05-17,1316
40656,23547,2014-12-12,2015-06-05,1086
57669,224064,2015-02-21,2015-10-25,907
-9388,-16763,2014-06-13,2015-06-23,1091
11041,57627,2015-08-16,2015-08-24,773
70275,27918,2014-06-17,2015-08-05,879
86453,158952,2015-04-30,2015-05-21,874
3366,115928,2014-11-03,2015-07-24,921
66583,58070,2013-07-15,2015-01-06,1166
40070,61018,2015-06-13,2015-06-23,1066
16275,60789,2015-07-17,2015-11-05,674
37325,152518,2015-02-03,2015-07-03,798
42415,128064,2013-09-16,2015-08-23,1053
63422,164377,2014-10-02,2015-04-15,709
84642,105797,2014-07-28,2015-09-29,1347
36834,163915,2015-03-02,2015-10-20,1173
41990,56171,2015-07-24,2015-08-05,1285
68925,34380,2014-03-12,2015-06-05,1169
38858,74622,2014-08-01,2015-11-15,1005
36709,42298,2013-07-08,2015-06-27,1437
44989,156155,2014-05-30,2015-08-21,693
92518,42183,2013-11-08,2015-09-22,808
33453,119332,2015-06-18,2015-07-09,901
57880,188395,2015-03-01,2015-10-20,1013
30110,60675,2015-08-05,2015-08-05,905
47290,96275,2014-09-20,2015-07-26,1332
28390,178417,2014-02-26,2015-07-19,1056
47703,126316,2015-07-18,2015-11-06,1008
34235,111664,2015-03-21,2015-11-18,930
58966,-27113,2014-05-20,2015-11-07,711
40062,124924,2014-09-13,2015-10-04,1512
77874,84675,2013-04-27,2015-04-04,1140
34015,-44682,2014-08-02,2015-11-19,1226
46616,215666,2015-07-02,2015-07-04,1146
104049,118731,2015-03-08,2015-08-05,1210
74775,64431,2012-04-29,2015-02-23,1347
15639,208681,2014-12-15,2015-04-16,1143
70227,154486,2015-05-02,2015-05-04,528
77566,35532,2015-03-09,2015-05-15,1393
50622,112189,2014-02-13,2015-06-02,934
38729,157015,2013-04-16,2015-03-27,889
71208,141575,2014-08-30,2015-03-23,1319
101783,100270,2014-09-26,2015-07-11,752
43014,124493,2014-12-30,2015-05-19,823
49831,203362,2015-04-03,2015-05-19,567
31371,17041,2015-03-09,2015-10-17,1193
66858,73935,2013-03-08,2015-03-26,1092
44413,155861,2015-03-15,2015-10-29,1103
94069,205827,2015-09-04,2015-09-15,1131
55268,191237,2015-04-17,2015-04-24,1109
38134,31565,2015-06-03,2015-09-20,758
44838,150018,2014-12-13,2015-11-16,1306
58367,1605,2014-02-15,2015-08-14,1641
35217,81565,2014-05-02,2015-06-06,1207
64968,17672,2015-05-26,2015-07-19,1179
16918,126375,2014-05-23,2015-10-16,1209
69583,85402,2015-04-18,2015-06-09,1076
68522,191833,2015-08-02,2015-08-19,1054
50942,85781,2015-03-13,2015-09-20,689
4224,51401,2015-07-25,2015-09-06,1087
33178,800,2014-12-20,2015-06-24,351
50954,31088,2015-08-02,2015-10-08,1338
31671,145626,2015-06-14,2015-06-23,1180
52794,117016,2012-12-04,2015-10-13,1287
37928,153125,2014-07-18,2015-10-04,502
10728,147290,2015-06-30,2015-07-24,762
33426,50406,2015-09-08,2015-09-17,921
96396,66218,2015-06-12,2015-08-12,1004
38055,152771,2014-02-09,2015-04-25,1464
82635,165928,2012-06-11,2015-06-09,1176
56313,165004,2015-07-04,2015-07-04,1420
57973,38939,2015-05-31,2015-07-25,1174
46775,46834,2015-07-30,2015-08-30,763
59008,152956,2014-09-13,2015-05-24,404
47726,162251,2015-10-25,2015-11-19,933
61431,55953,2015-07-09,2015-10-23,1012
39234,64223,2014-12-21,2015-09-17,889
94849,71697,2013-08-02,2015-10-16,1038
42707,40154,2013-09-28,2015-06-03,1095
69793,89451,2015-03-09,2015-10-09,1274
62176,128488,2014-12-02,2015-08-04,917
50162,110215,2013-12-08,2015-01-29,1265
39762,112592,2015-04-08,2015-06-27,538
44297,117426,2015-03-18,2015-11-07,1223
69454,3131,2015-01-02,2015-06-23,1096
28812,79342,2014-11-01,2015-01-17,1147
70826,134543,2014-06-03,2015-02-18,1137
56310,130238,2012-09-08,2015-03-20,532
47175,65759,2015-11-18,2015-11-18,1183
39725,155651,2015-07-15,2015-11-15,987
22003,137374,2014-08-28,2015-10-07,639
24111,169263,2015-04-14,2015-11-13,969
105464,51676,2014-11-14,2015-07-10,1215
86926,142060,2015-08-04,2015-08-06,667
62066,115402,2014-12-06,2015-03-15,1199
54035,38990,2014-01-23,2015-09-26,1945
53126,177694,2015-10-26,2015-11-13,569
3222,171437,2015-02-28,2015-05-01,723
20585,8069,2014-09-21,2015-08-04,1214
34428,196013,2014-04-13,2015-11-17,1311
38823,127243,2015-08-03,2015-08-31,1406
34298,51994,2015-04-13,2015-09-12,1070
25121,173085,2015-08-25,2015-08-26,764
39633,73177,2013-09-09,2015-01-07,1050
20481,78554,2015-02-01,2015-10-24,893
-2166,67823,2015-08-13,2015-11-10,1238
37304,66927,2015-03-13,2015-07-16,608
57432,98797,2015-02-18,2015-03-20,1365
77221,146644,2013-03-03,2015-08-28,553
67900,99208,2014-06-20,2015-02-04,1010
42313,53636,2015-08-09,2015-10-03,1420
31017,124415,2012-05-19,2015-09-26,1126
85392,163892,2014-07-11,2015-04-03,681
67358,51454,2015-06-21,2015-06-21,676
62325,107551,2012-12-13,2015-11-03,975
26024,66525,2014-06-23,2015-02-12,878
47468,215964,2015-08-25,2015-09-07,1590
72925,170954,2015-09-19,2015-11-14,1075
50736,115412,2014-08-22,2015-06-11,529
52505,194143,2013-08-27,2015-02-14,921
33838,134973,2014-09-17,2015-02-07,1182
79653,27450,2015-11-18,2015-11-18,784
45491,50662,2015-03-03,2015-03-22,659
35873,191735,2013-01-08,2015-02-14,1031
35410,75175,2014-03-10,2015-01-07,1138
76567,152227,2015-05-27,2015-07-10,1211
43175,113413,2014-08-20,2015-02-08,1044
35312,96448,2013-03-04,2015-01-10,1081
35026,5701,2014-03-31,2015-01-25,854
23551,145686,2013-12-14,2015-09-14,1110
56332,176496,2015-09-15,2015-11-04,969
9069,92598,2015-02-23,2015-07-25,1554
63282,123879,2014-08-16,2015-08-12,777
60606,54539,2015-06-30,2015-10-06,1145
33000,169525,2015-08-31,2015-10-16,919
32691,24327,2014-12-22,2015-07-17,836
70267,206262,2015-04-25,2015-09-23,685
34989,-25353,2014-11-29,2015-10-22,1254
52577,79999,2015-03-15,2015-05-07,851
53883,79212,2015-10-02,2015-11-16,999
41246,127775,2013-10-05,2015-05-04,1264
61915,139478,2015-05-14,2015-06-22,1320
61802,125584,2014-11-09,2015-04-30,1046
32229,109540,2015-06-20,2015-08-22,805
58809,109149,2015-02-23,2015-10-17,1193
13702,-13365,2015-03-14,2015-03-14,932
34046,173425,2015-04-30,2015-05-11,1095
75359,60955,2015-06-19,2015-06-30,1757
29258,14675,2015-11-10,2015-11-10,1049
7719,23962,2015-11-15,2015-11-15,1267
40454,107897,2014-08-31,2015-03-18,943
50158,62105,2013-10-28,2015-10-17,810
49344,145456,2013-10-13,2015-01-04,1066
42677,7818,2013-12-02,2015-04-26,1533
35134,-47043,2015-04-08,2015-05-06,924
77511,122123,2015-07-17,2015-08-28,831
53332,170450,2015-06-06,2015-06-24,1096
90256,102230,2014-04-26,2015-06-13,1087
101518,146858,2013-08-02,2015-01-01,693
34959,176079,2015-05-03,2015-07-25,1171
68231,159201,2013-03-17,2015-02-27,1336
83854,93444,2014-09-04,2015-08-22,1208
50642,238802,2014-07-14,2015-03-20,934
55671,69551,2013-08-08,2015-11-05,1466
57227,95479,2013-04-19,2015-03-08,1030
40520,37913,2014-12-05,2015-03-26,1067
72149,74998,2012-04-29,2015-10-10,862
47192,126187,2015-09-15,2015-09-15,870
51299,101264,2015-10-19,2015-10-23,1233
46770,43649,2013-05-03,2015-03-31,629
30977,45709,2015-01-09,2015-03-29,718
79947,-1687,2013-10-01,2015-09-27,1242
24262,32974,2015-03-08,2015-07-12,1103
62689,-50989,2014-08-24,2015-11-18,1364
38340,82187,2014-07-26,2015-06-06,1048
31097,48964,2014-07-16,2015-05-27,1085
17116,145314,2013-12-31,2015-03-02,694
55881,45478,2015-04-23,2015-11-09,1181
31344,52217,2014-03-30,2015-10-12,838
65110,99112,2015-03-08,2015-06-09,1181
50147,-7219,2015-07-25,2015-11-17,1170
79253,87049,2015-08-05,2015-08-28,680
8406,84872,2014-10-19,2015-08-06,1050
48482,102345,2013-05-17,2015-08-13,1126
74496,63989,2015-08-01,2015-09-07,642
68102,102334,2015-10-05,2015-10-09,710
51625,194046,2015-10-10,2015-11-14,968
51098,150184,2015-08-19,2015-08-19,818
38329,80133,2014-11-21,2015-04-02,944
69927,130994,2013-07-10,2015-02-12,882
51655,189947,2013-01-14,2015-02-02,1135
55433,3551,2014-09-23,2015-03-15,867
53512,48678,2012-04-29,2015-03-08,1281
78044,4519,2014-01-08,2015-06-01,887
23170,-15408,2013-12-27,2015-05-30,1370
69384,155389,2012-11-22,2015-05-06,1113
75587,67489,2015-03-06,2015-09-27,1044
23696,118144,2015-03-12,2015-03-21,1235
33831,25245,2015-06-28,2015-07-02,1054
64423,124591,2015-10-10,2015-10-30,1048
51742,113237,2013-03-09,2015-05-01,1125
27105,177958,2015-05-16,2015-10-22,623
83824,66131,2015-08-06,2015-08-14,938
46789,97717,2015-03-23,2015-04-11,1034
66952,44892,2014-12-16,2015-11-16,673
63699,96987,2015-09-25,2015-10-05,1109
65478,187196,2014-12-14,2015-02-14,1110
70175,99860,2013-07-29,2015-10-06,1002
49641,115623,2013-09-17,2015-01-28,1074
62879,40746,2014-03-06,2015-02-14,1037
20138,-8358,2013-12-12,2015-07-04,1019
67369,184832,2015-07-08,2015-09-19,234
68465,128573,2014-05-08,2015-03-17,988
40386,126596,2014-12-31,2015-07-21,601
13733,97545,2014-11-30,2015-04-05,858
28290,22128,2014-04-19,2015-08-28,1104
37785,68132,2013-07-10,2015-09-02,981
34600,169937,2014-11-15,2015-10-25,1109
47728,115785,2013-10-31,2015-03-22,894
57356,66806,2015-06-03,2015-11-08,1359
41670,67421,2015-05-01,2015-05-21,1462
61792,89107,2013-03-05,2015-09-28,1420
49563,62897,2014-10-13,2015-02-17,1091
67393,124397,2012-10-12,2015-09-23,1287
77269,125178,2015-08-02,2015-11-03,656
47246,46826,2015-03-02,2015-05-10,874
65830,93842,2015-08-22,2015-08-22,838
70569,91579,2015-09-09,2015-10-07,841
33672,87300,2014-04-16,2015-10-12,750
55786,37692,2015-08-22,2015-08-28,1022
23070,71300,2015-06-27,2015-08-29,764
51438,137946,2015-04-05,2015-10-25,1399
27740,47052,2015-10-09,2015-11-12,922
13367,131423,2015-06-21,2015-07-10,739
49471,146046,2014-12-25,2015-08-02,1103
76975,67862,2014-08-08,2015-06-16,1703
71473,73487,2015-02-12,2015-04-22,772
57770,65262,2015-08-29,2015-11-14,841
37832,-40459,2014-06-22,2015-03-13,855
59927,146676,2014-11-29,2015-04-06,1148
36904,148815,2014-08-17,2015-06-25,796
36276,48877,2012-08-15,2015-08-02,950
34590,161787,2014-01-15,2015-04-17,983
43741,51633,2013-11-19,2015-06-18,1209
44333,157808,2015-03-31,2015-09-27,1330
78457,136183,2013-02-18,2015-04-24,616
44848,176866,2015-05-04,2015-05-29,755
50071,19301,2015-01-09,2015-10-22,688
5411,62342,2014-05-13,2015-08-27,978
80683,189317,2015-02-27,2015-08-18,1412
52977,125058,2015-11-03,2015-11-07,1444
46939,212209,2013-12-01,2015-09-13,1017
34885,-5501,2015-05-04,2015-05-12,1194
71016,115992,2013-04-23,2015-03-30,1093
67085,13624,2015-04-23,2015-04-23,1477
41125,58635,2014-12-27,2015-03-11,791
35567,215587,2014-08-30,2015-05-21,1062
36423,121452,2015-05-30,2015-11-01,716
60960,114106,2014-03-29,2015-04-27,1090
33789,161517,2014-12-08,2015-07-11,1120
19533,23183,2015-07-13,2015-07-27,1218
64879,47687,2014-07-17,2015-07-25,1142
55599,138437,2013-12-15,2015-04-29,732
57130,52527,2012-06-05,2015-09-12,588
33219,2970,2015-02-21,2015-10-17,1591
61782,72790,2015-10-23,2015-11-07,600
32952,55959,2015-08-14,2015-08-27,1390
27337,13974,2014-11-03,2015-02-14,1063
65204,81099,2015-10-01,2015-10-05,1295
65400,138404,2014-09-13,2015-02-02,997
56719,145240,2014-08-01,2015-02-28,997
68067,47194,2014-10-17,2015-07-09,1100
66711,135415,2014-10-15,2015-07-27,623
62046,160947,2014-04-30,2015-10-20,1176
33397,91880,2015-09-29,2015-10-29,1479
18006,223775,2015-07-30,2015-10-29,786
21472,170449,2013-01-12,2015-11-19,1484
68541,40900,2014-09-18,2015-08-02,1202
41528,-13078,2014-12-24,2015-07-19,736
44954,124733,2012-07-17,2015-01-19,1068
62542,107525,2014-11-03,2015-07-06,745
38660,135719,2012-12-21,2015-10-20,1052
54959,110023,2015-07-22,2015-10-27,922
21242,219310,2014-02-18,2015-11-05,1345
74337,133072,2014-01-15,2015-01-31,1214
56420,136108,2015-06-20,2015-08-29,1296
40612,122229,2015-08-26,2015-09-09,1031
70358,181169,2014-07-27,2015-03-16,978
28469,70265,2013-12-27,2015-05-23,1313
56156,33892,2013-08-21,2015-10-29,828
12997,196557,2015-05-04,2015-05-06,804
24769,73005,2012-08-14,2015-07-27,634
28106,-14455,2015-09-13,2015-09-13,1286
55505,104328,2015-11-16,2015-11-16,988
31945,86409,2014-08-22,2015-04-15,991
29584,71883,2013-10-19,2015-04-01,1238
47380,133556,2012-11-10,2015-09-03,333
46170,66563,2012-07-29,2015-04-30,517
71432,201374,2015-07-26,2015-08-29,1353
56631,113754,2015-01-05,2015-10-28,1165
43374,5686,2015-02-20,2015-05-26,691
32365,125219,2015-07-12,2015-08-21,847
39036,229797,2014-07-07,2015-05-16,621
60304,61004,2014-11-14,2015-07-15,744
50702,65788,2015-01-25,2015-02-23,1188
44932,88721,2015-02-06,2015-06-08,1079
62421,43906,2014-10-19,2015-03-16,1214
66822,96180,2014-10-25,2015-06-10,939
70938,189559,2012-06-27,2015-04-12,979
41485,47069,2015-06-20,2015-06-22,928
86663,223321,2014-10-07,2015-03-08,839
57332,175629,2013-12-11,2015-08-12,1136
51055,181,2014-01-17,2015-01-14,1013
25396,108830,2014-04-02,2015-05-30,667
21475,52010,2014-10-19,2015-03-18,956
36793,77957,2015-07-22,2015-10-03,1150
82359,73857,2014-10-16,2015-09-17,747
53978,-3345,2014-12-12,2015-11-02,968
64676,217993,2015-03-10,2015-04-07,800
70269,168114,2015-10-18,2015-11-18,786
73349,176759,2014-10-01,2015-01-17,968
49007,54554,2015-01-06,2015-11-15,632
38993,-2707,2014-10-11,2015-08-29,1412
15834,163511,2015-02-20,2015-09-17,1387
38018,171940,2015-10-07,2015-10-15,888
21682,142502,2015-03-18,2015-04-12,1030
76905,102788,2014-01-14,2015-07-07,1491
102630,89679,2015-04-12,2015-04-13,1082
17764,57741,2014-06-28,2015-04-17,1100
75770,127327,2014-12-01,2015-02-10,587
41682,89711,2015-08-07,2015-11-07,816
32992,99738,2015-09-06,2015-11-09,705
23656,82673,2015-02-28,2015-09-06,1036
34861,121506,2015-04-18,2015-08-19,1179
52756,13894,2015-01-24,2015-05-11,1070
65591,56425,2015-01-07,2015-02-26,907
30596,7915,2013-12-30,2015-09-05,944
45587,130632,2014-03-15,2015-10-30,1089
9448,111160,2015-08-11,2015-08-23,1136
39846,89362,2015-07-24,2015-11-12,831
51112,102232,2015-10-27,2015-10-27,1056
43081,156021,2015-10-25,2015-10-28,1107
74002,133518,2015-01-16,2015-01-16,1186
63112,137684,2015-07-03,2015-10-08,774
53616,12949,2015-03-29,2015-10-28,1350
45281,47164,2014-05-23,2015-02-28,1086
61438,88240,2014-10-01,2015-10-02,817
56835,170757,2012-11-30,2015-10-27,1017
63289,78149,2014-09-04,2015-07-30,969
45125,110868,2014-09-22,2015-09-07,818
68054,99631,2014-06-18,2015-04-24,789
45767,4420,2015-08-07,2015-10-17,1270
37493,195208,2015-06-16,2015-06-16,1016
43398,34756,2015-10-02,2015-11-11,1247
