order_id_new,order_try_id_new,calc_created,metered_price,upfront_price,distance,duration,gps_confidence,entered_by,b_state,dest_change_number,prediction_price_type,predicted_distance,predicted_duration,change_reason_pricing,ticket_id_new,device_token,rider_app_version,order_state,order_try_state,driver_app_version,driver_device_uid_new,device_name,eu_indicator,overpaid_ride_ticket,fraud_score
2938,2938,2020-03-01 10:28:41,135966.26,,49467,8626,0,client,finished,1,prediction,56536,4025,,4770,,CA.5.38,finished,finished,DA.4.42,1911,INFINIX MOBILITY LIMITED Infinix X608,0,0,
4016,4016,2020-03-12 18:01:20,2.5,3,1860,198,1,client,finished,1,upfront,2516,471,,1141,,CI.4.19,finished,finished,DA.4.37,805,Samsung SM-A605FN,1,0,-5010
3984,3984,2020-03-12 12:17:25,8,6.3,13965,1411,1,client,finished,1,upfront,10863,1062,,1058,,CI.4.23,finished,finished,DA.4.42,1055,Sony F8331,1,0,-668
1781,1781,2020-02-19 8:24:48,3.04,2.8,2505,392,1,client,finished,1,upfront,1911,297,,3394,,CI.4.18,finished,finished,DA.4.39,843,Samsung SM-J710F,1,0,0
42,42,2020-02-02 9:12:38,16.84,17.3,13263,1036,1,driver,finished,2,upfront,13243,1145,,1391,,CI.4.17,finished,finished,DI.3.33,85,"iPhone8,4",1,0,
33,33,2020-02-02 7:38:11,6.54,2.5,7424,1083,1,client,finished,1,upfront,2080,269,,1393,,CA.5.36,finished,finished,DA.4.37,1633,Sony F3116,1,0,-60
122,122,2020-02-03 4:10:52,15227.85,10000,11241,1215,0,client,finished,1,upfront,6349,1027,,1478,,CA.5.32,finished,finished,DA.4.37,1325,TECNO MOBILE LIMITED TECNO B1p,0,0,
173,173,2020-02-03 17:07:17,11405.1,7500,15605,4020,1,client,finished,2,upfront,11161,2066,client_destination_changed,1583,,CA.5.38,finished,finished,DA.4.37,482,TECNO-C9,0,0,
237,237,2020-02-04 9:43:37,8.69,4.8,12742,734,1,client,finished,1,upfront,6371,370,,1604,,CA.5.42,finished,finished,DA.4.35,1631,Samsung SM-J730F,1,0,-662
303,303,2020-02-04 23:31:11,12.96,13.3,15846,1445,1,client,finished,1,upfront,16638,1451,,1763,,CA.5.42,finished,finished,DA.4.37,1981,HUAWEI FIG-LX1,1,0,
302,302,2020-02-04 23:11:17,2.5,9.1,12,14,0,client,finished,1,upfront,9936,887,,1721,,CI.4.17,finished,finished,DI.3.33,186,"iPhone9,3",1,0,-550
619,619,2020-02-08 2:47:50,25.45,13,23792,1597,1,client,finished,1,upfront,11289,1060,,2027,,CI.4.17,finished,finished,DA.4.39,543,Samsung SM-G960F,1,0,-166
521,521,2020-02-07 11:53:40,4.62,4.8,5259,675,1,client,finished,1,upfront,5171,756,,1975,,CI.4.17,finished,finished,DA.4.34,281,Xiaomi Redmi 7,1,0,-30
1120,1120,2020-02-13 5:04:36,2.81,4.6,2841,676,1,client,finished,1,upfront,7167,853,,2628,,CA.5.43,finished,finished,DA.4.39,410,Samsung SM-J415FN,1,0,-3538
1201,1201,2020-02-13 21:10:36,4.66,4.4,6376,504,1,client,finished,1,upfront,5502,533,,2729,,CA.5.23,finished,finished,DA.4.39,1736,HUAWEI DRA-LX2,1,0,-98
387,387,2020-02-05 20:43:33,18.25,19.1,26418,1793,1,client,finished,1,upfront,26399,2158,,2751,,CA.5.40,finished,finished,DI.3.33,75,"iPhone10,6",1,0,
1952,1952,2020-02-21 3:43:57,6.9,4,6968,500,1,client,finished,1,upfront,5024,456,,3678,,CA.5.44,finished,finished,DI.3.34,126,"iPhone8,4",1,0,-504
1532,1532,2020-02-16 7:15:02,6696.24,7500,3925,909,0,client,finished,1,upfront,5379,748,,3039,,CA.5.36,finished,finished,DA.4.39,1403,TECNO MOBILE LIMITED TECNO KA7,0,0,
1687,1687,2020-02-18 6:31:01,3113.3,,4464,760,1,client,finished,1,prediction,5077,942,,3260,,CA.5.42,finished,finished,DA.4.39,1407,TECNO F3,0,0,
1957,1957,2020-02-21 4:55:35,5.44,4,7424,641,1,client,finished,1,upfront,4861,495,,3600,,CA.5.43,finished,finished,DA.4.39,2137,Prestigio PSP7551DUO,1,0,-33
2061,2061,2020-02-21 19:25:29,8.3,5.8,10329,748,1,client,finished,1,upfront,6555,552,,3715,,CI.4.18,finished,finished,DA.4.31,369,Samsung SM-A520F,1,0,
2637,2637,2020-02-27 16:27:41,10.88,8.3,11704,2112,1,client,finished,1,upfront,9972,1351,,4433,,CI.4.11,finished,finished,DI.3.36,202,"iPhone7,1",1,0,-720
3195,3195,2020-03-04 16:14:50,16412.46,,8147,4133,1,client,finished,1,prediction,6889,1560,,268,,CA.4.65,finished,finished,DA.4.37,1664,TECNO MOBILE LIMITED TECNO LC6,0,0,
3346,3346,2020-03-06 9:52:10,4.07,3.3,6862,583,1,client,finished,1,upfront,4835,544,,323,,CA.4.91,finished,finished,DA.4.31,1870,Samsung SM-J530F,1,0,-258
3715,3715,2020-03-09 18:40:08,40423.94,,5456,6524,0,client,finished,1,prediction,5456,1679,,766,,CA.5.46,finished,finished,DA.4.39,1170,TECNO MOBILE LIMITED TECNO SA6S,0,0,
3935,3935,2020-03-11 20:43:55,3.6,2.8,4015,478,1,client,finished,1,upfront,2899,339,,999,,CI.4.19,finished,finished,DA.4.42,402,Samsung SM-G950F,1,0,-56
4011,4011,2020-03-12 17:21:05,9203.52,,5063,1718,1,client,finished,1,prediction,4831,786,,1101,,CA.5.47,finished,finished,DA.4.35,2045,Samsung SM-G900H,0,0,
2867,2867,2020-02-29 15:53:27,13933.74,,10123,1814,0,client,finished,1,prediction,10123,1294,,1322,,CI.4.05,finished,finished,DA.4.37,1514,TECNO MOBILE LIMITED TECNO B1p,0,1,
940,940,2020-02-11 1:19:14,13.14,11.8,17982,1160,1,client,finished,1,upfront,18353,1354,,2408,,CA.5.43,finished,finished,DA.4.35,2102,HUAWEI MAR-LX1A,1,0,
299,299,2020-02-04 22:25:53,11220.78,13500,7990,1380,1,client,finished,1,upfront,10351,1559,,1701,,CI.4.13,finished,finished,DA.4.16,1136,TCL 9001X,0,0,
664,664,2020-02-08 12:44:15,4831.86,4500,6433,1113,1,client,finished,1,upfront,6121,954,,2076,,CA.5.40,finished,finished,DA.4.37,1243,Itel S12,0,0,
553,553,2020-02-07 17:22:17,2680.8,2500,3701,697,1,client,finished,1,upfront,3481,561,,1979,,CA.5.42,finished,finished,DA.4.37,1243,Itel S12,0,0,
754,754,2020-02-09 3:32:47,6.36,,7738,725,1,driver,finished,2,upfront_destination_changed,7222,639,driver_destination_changed,2217,,CA.5.27,finished,finished,DA.4.23,1972,Samsung SM-J710F,1,0,-788
1452,1452,2020-02-15 15:56:44,56716.29,19000,32712,4486,1,client,finished,1,upfront,14108,1659,,2978,,CA.5.36,finished,finished,DA.4.39,816,TECNO MOBILE LIMITED TECNO LC6a,0,0,
1724,1724,2020-02-18 14:20:54,6.8,9.2,9346,864,1,client,finished,1,upfront,9623,971,,3318,,CI.4.17,finished,finished,DA.4.37,887,Samsung SM-G930F,1,0,-1075
2750,2750,2020-02-28 18:15:33,4.51,5.1,2072,562,1,client,finished,1,upfront,2807,604,,4578,,CI.4.19,finished,finished,DA.4.39,1044,Samsung SM-J600FN,1,0,-1
2118,2118,2020-02-22 6:36:45,6000,,3472,638,1,client,finished,1,prediction,3417,521,,3753,,CI.4.17,finished,finished,DA.4.39,1145,TECNO MOBILE LIMITED TECNO F3,0,0,
2465,2465,2020-02-25 12:40:36,3.79,4.1,3932,566,1,client,finished,1,upfront,4007,662,,4204,,CI.4.07,finished,finished,DA.4.39,500,Samsung SM-J530F,1,0,-1684
2500,2500,2020-02-25 20:14:37,14208.48,,9918,2062,1,client,finished,1,prediction,9543,1388,,4271,,CA.5.38,finished,finished,DA.4.34,848,TECNO CX Air,0,0,
2828,2828,2020-02-29 8:39:10,16826.46,,9709,3593,0,client,finished,1,prediction,9709,1601,,4660,,CI.4.19,finished,finished,DA.4.37,1776,Infinix X572,0,1,
2417,2417,2020-02-24 19:36:04,14893.5,,10394,2205,1,client,finished,1,prediction,8729,1649,,4160,,CA.5.36,finished,finished,DA.4.39,395,Samsung SM-G532F,0,0,
3188,3188,2020-03-04 12:56:35,4.69,,5016,741,0,driver,finished,2,upfront_destination_changed,2457,515,driver_destination_changed,162,,CA.5.45,finished,finished,DA.4.42,629,Samsung SM-J610FN,1,0,-282
2706,2706,2020-02-28 10:56:24,5622.6,,8563,1311,1,client,finished,1,prediction,9193,1643,,4852,,CA.5.42,finished,finished,DA.4.39,2047,TECNO F3,0,0,
3216,3216,2020-03-04 22:13:53,11622.48,,7885,1648,1,client,finished,1,prediction,7262,1131,,170,,CA.5.42,finished,finished,DA.4.39,1678,Samsung SM-N915T,0,0,
3486,3486,2020-03-07 12:25:20,37.92,,36589,3718,1,driver,finished,2,upfront_destination_changed,17921,1664,driver_destination_changed,475,,CA.5.45,finished,finished,DA.4.37,1033,Samsung SM-G900F,1,0,
3220,3220,2020-03-05 0:10:15,9.15,4,4281,2332,1,client,finished,1,upfront,3944,513,,841,,CI.4.19,finished,finished,DA.4.42,602,Xiaomi Redmi 7,1,0,-230
4052,4052,2020-03-12 23:53:30,13.18,5.8,16615,2212,1,client,finished,1,upfront,7183,842,,1257,,CA.5.46,finished,finished,DA.4.42,1897,Samsung SM-G960F,1,0,-188
2553,2553,2020-02-26 14:07:36,10.1,5.6,9279,872,1,client,finished,1,upfront,5988,580,,4331,,CI.4.19,finished,finished,DA.4.34,303,Samsung SM-G900F,1,0,-2494
3720,3720,2020-03-09 18:22:14,38646.3,,8162,3608,1,client,finished,1,prediction,7152,1628,,768,,CI.4.19,finished,finished,DA.4.42,465,INFINIX MOBILITY LIMITED Infinix X605,0,0,
3724,3724,2020-03-09 17:54:44,3.84,3.1,6106,604,1,client,finished,1,upfront,3700,655,,1042,,CI.4.17,finished,finished,DA.4.34,1704,Samsung SM-A750FN,1,0,-1370
3134,3134,2020-03-03 17:16:35,13.08,13.8,20502,1512,1,client,finished,1,upfront,20716,1782,,63,,CI.4.18,finished,finished,DI.3.37,36,"iPhone8,1",1,0,-2832
3744,3744,2020-03-09 22:22:30,3.3,3.5,2596,372,1,client,finished,1,upfront,2437,447,,780,,CI.4.22,finished,finished,DA.4.42,1421,HUAWEI FIG-LX1,1,0,-890
4150,4150,2020-03-13 21:54:40,7.97,6.7,10366,1163,0,client,finished,1,upfront,8436,981,,1243,,CA.5.47,finished,finished,DA.4.42,2114,HUAWEI MYA-L41,1,0,
4147,4147,2020-03-13 20:48:50,3.33,3.6,3067,524,1,client,finished,1,upfront,3516,575,,1297,,CI.4.19,finished,finished,DI.3.39,26,"iPhone11,2",1,0,-968
2403,2403,2020-02-24 16:23:43,6000,,3103,752,1,client,finished,1,prediction,3106,631,,4123,,CA.4.99,finished,finished,DA.4.39,821,Sony SO-03E,0,0,
108,108,2020-02-02 20:34:50,9.79,10,14552,1170,1,client,finished,1,upfront,14328,1313,,1468,,CI.4.17,finished,finished,DI.3.31,30,"iPhone8,4",1,0,-1017
1063,1063,2020-02-12 11:05:42,37492.48,16000,23559,4798,1,client,finished,1,upfront,12355,1902,,2561,,CI.4.17,finished,finished,DA.4.37,489,SHARP SH-02J,0,0,
2313,2313,2020-02-23 14:59:53,5.4,6.4,6605,766,1,client,finished,1,upfront,8340,874,,4052,,CA.5.44,finished,finished,DA.4.31,830,Samsung SM-A500FU,1,0,0
517,517,2020-02-07 11:44:28,6458.89,6000,2924,951,1,client,finished,1,upfront,2770,534,,4113,,CA.5.42,finished,finished,DA.4.37,888,Samsung SM-G935U,0,0,
2604,2604,2020-02-27 7:51:33,5.38,6.5,8049,1105,1,client,finished,1,upfront,9431,1471,,4389,,CI.4.17,finished,finished,DA.4.34,1704,Samsung SM-A750FN,1,0,0
1526,1526,2020-02-16 4:05:10,2.5,2.8,1665,378,1,client,finished,1,upfront,2039,482,,4535,,CA.5.40,finished,finished,DA.4.34,937,Meizu m3 note,1,0,-2506
2907,2907,2020-02-29 22:52:53,6564.78,,3880,858,1,client,finished,1,prediction,3380,465,,60,,CA.5.36,finished,finished,DA.4.34,1264,SHARP 403SH,0,0,
3574,3574,2020-03-08 2:54:18,2.5,2.6,300,47,1,client,finished,1,upfront,2378,365,,565,,CI.4.19,finished,finished,DI.3.36,72,"iPhone11,8",1,0,-402
3803,3803,2020-03-10 17:46:24,5.29,6.1,7053,744,1,client,finished,1,upfront,8041,910,,874,,CI.4.19,finished,finished,DA.4.42,1934,HUAWEI NEM-L21,1,0,-280
2830,2830,2020-02-29 8:43:25,13978.26,,7659,3046,1,client,finished,1,prediction,7166,1286,,4616,,CA.5.44,finished,finished,DA.4.39,1080,TECNO MOBILE LIMITED TECNO KA7O,0,0,
3171,3171,2020-03-04 7:21:01,2.75,2.8,1959,366,1,client,finished,1,upfront,1631,327,,1306,,CA.5.44,finished,finished,DI.3.36,141,"iPhone9,3",1,0,-30
1913,1913,2020-02-20 18:10:57,36637.54,,25689,2514,0,client,finished,1,prediction,11078,1689,,3565,,CI.4.11,finished,finished,DA.4.39,436,TECNO-Y2,0,0,
659,659,2020-02-08 13:40:24,59808,44000,23593,6091,0,client,finished,1,upfront,22576,2108,,2110,,CI.4.14,finished,finished,DA.4.37,521,Samsung SM-C5000,0,0,
88,88,2020-02-02 16:14:43,6000,11500,28,159,1,client,finished,1,upfront,8781,1271,,1441,,CA.5.40,finished,finished,DA.4.37,1008,TECNO-J8,0,0,
232,232,2020-02-04 10:15:42,6000,16000,0,61,0,client,finished,1,upfront,11130,1762,,1630,,CA.5.40,finished,finished,DA.4.39,2006,TECNO MOBILE LIMITED TECNO B1p,0,0,
191,191,2020-02-03 20:20:34,34665.5,33000,9721,1884,1,client,finished,1,upfront,9624,1627,,1569,,CA.5.40,finished,finished,DA.4.37,412,TECNO MOBILE LIMITED TECNO LA7,0,0,
418,418,2020-02-06 9:10:02,22057.8,,10046,2401,0,client,finished,2,upfront_destination_changed,17784,3125,client_destination_changed,1846,,CI.4.13,finished,finished,DA.4.34,1785,TECNO MOBILE LIMITED TECNO B1,0,0,
909,909,2020-02-10 15:53:29,6000,6500,2493,1057,1,client,finished,1,upfront,3537,853,,2368,,CA.5.43,finished,finished,DA.4.35,286,TECNO MOBILE LIMITED TECNO LC6,0,0,
1134,1134,2020-02-13 8:06:30,2033.3,3000,2928,382,1,client,finished,1,upfront,4319,830,,2645,,CI.4.18,finished,finished,DA.4.37,1876,TECNO MOBILE LIMITED TECNO BA2,0,1,
1213,1213,2020-02-14 3:46:52,2.5,2.5,1314,310,1,client,finished,1,upfront,1251,320,,2740,,CI.4.16,finished,finished,DA.4.39,1524,Xiaomi Redmi Note 4,1,0,
1693,1693,2020-02-18 7:23:31,2.6,2.7,2370,350,1,client,finished,1,upfront,2388,400,,3265,,CI.4.18,finished,finished,DA.4.39,1799,Xiaomi MI 8,1,0,-55
1805,1805,2020-02-19 14:03:12,51562.96,,34566,2938,0,client,finished,1,prediction,12802,2024,,3440,,CI.4.18,finished,finished,DA.4.39,1854,INFINIX MOBILITY LIMITED Infinix X5515,0,0,
2179,2179,2020-02-22 16:00:25,8.52,,13341,884,0,client,finished,1,upfront,18308,1587,,3837,,CA.5.43,finished,finished,DA.4.39,1428,HUAWEI ATU-L21,1,0,
2754,2754,2020-02-28 18:47:44,5.32,5.6,5385,933,1,client,finished,1,upfront,6950,779,,4832,,CI.4.19,finished,finished,DI.3.36,220,"iPhone8,2",1,0,-123
3598,3598,2020-03-08 10:56:48,6.88,7.2,12052,1157,1,client,finished,1,upfront,12407,1261,,599,,CA.5.46,finished,finished,DI.3.36,219,"iPhone10,4",1,0,-20
3516,3516,2020-03-07 18:40:32,9.15,5.4,8853,1091,0,client,finished,3,upfront,4254,333,,632,,CI.4.19,finished,finished,DA.4.42,505,Samsung SM-A520F,1,0,-554
2697,2697,2020-02-28 9:19:03,6000,,692,638,1,client,finished,1,prediction,8732,1577,,4492,,CA.5.32,finished,finished,DA.4.39,340,TECNO MOBILE LIMITED TECNO LC6,0,0,
3494,3494,2020-03-07 14:09:05,14810.04,,10652,2032,1,client,finished,1,prediction,9108,1291,,809,,CI.4.09,finished,finished,DA.4.42,981,TECNO MOBILE LIMITED TECNO LB7,0,0,
3822,3822,2020-03-10 21:36:16,14854.98,,11390,1693,1,client,finished,1,prediction,10648,1282,,901,,CA.5.45,finished,finished,DA.4.42,1624,HMD Global Nokia 2.2,0,0,
3550,3550,2020-03-08 0:12:10,12.31,3,11706,2006,1,client,finished,1,upfront,1683,292,,556,,CI.4.14,finished,finished,DA.4.31,1314,Samsung SM-A705FN,1,0,-212
2647,2647,2020-02-27 17:22:25,6000,,30,35,1,client,finished,1,prediction,8601,1425,,4519,,CI.4.19,finished,finished,DA.4.39,1359,Samsung SM-G935F,0,0,-162
78,78,2020-02-02 15:11:20,14767.5,13000,11127,1773,1,client,finished,1,upfront,9656,1446,,1446,,CA.5.42,finished,finished,DA.4.34,1072,TECNO MOBILE LIMITED TECNO KA7,0,0,
160,160,2020-02-03 12:59:09,6.16,5.1,7632,898,1,client,finished,1,upfront,5678,809,,1538,,CA.5.42,finished,finished,DA.4.37,1540,HUAWEI FIG-LX1,1,0,-60
261,261,2020-02-04 13:31:34,18645.33,6000,15368,1221,0,client,finished,1,upfront,2421,437,,1652,,CA.4.43,finished,finished,DA.4.37,1197,TECNO MOBILE LIMITED TECNO B1p,0,0,
19,19,2020-02-02 2:59:48,6.69,5.3,9498,793,1,client,finished,1,upfront,6649,707,,1761,,CA.5.42,finished,finished,DA.4.37,301,Xiaomi Redmi Note 7,1,0,-316
978,978,2020-02-11 13:05:16,6.51,6.5,6156,1286,1,client,finished,1,upfront,8120,943,,2612,,CI.4.17,finished,finished,DA.4.39,934,Samsung SM-A505FN,1,0,-238
774,774,2020-02-09 10:41:45,17318.93,18000,12029,1864,0,client,finished,1,upfront,12469,1898,,2813,,CA.5.36,finished,finished,DA.4.39,1900,Alps F9 Pro,0,0,
1871,1871,2020-02-20 9:58:57,27082.74,,16739,5094,0,client,finished,1,prediction,4778,705,,3513,,CA.5.43,finished,finished,DA.4.37,1095,Samsung SM-G925F,0,0,
1894,1894,2020-02-20 14:42:35,6.71,5.6,6806,1260,1,client,finished,1,upfront,5708,1010,,3537,,CI.4.17,finished,finished,DA.4.41,1206,Samsung SM-A500FU,1,0,-310
1903,1903,2020-02-20 16:32:10,12139.2,,20226,2141,0,client,finished,1,prediction,11184,1878,,3544,,CI.4.18,finished,finished,DA.4.39,1724,TECNO MOBILE LIMITED TECNO B1p,0,1,
1519,1519,2020-02-16 2:45:04,5.04,4.5,5798,754,1,client,finished,1,upfront,5226,645,,3271,,CI.4.17,finished,finished,DA.4.37,1783,HUAWEI NEM-L21,1,0,-960
2238,2238,2020-02-23 0:03:48,4.51,4.5,5381,611,1,client,finished,1,upfront,5275,630,,3884,,CA.5.40,finished,finished,DA.4.41,1547,Xiaomi Redmi 5 Plus,1,0,
2010,2010,2020-02-21 13:20:57,8.11,8.8,7803,1146,1,client,finished,1,upfront,7712,1393,,3657,,CA.5.44,finished,finished,DI.3.34,76,"iPhone7,2",1,0,-164
1969,1969,2020-02-21 8:30:46,21827.76,,14754,3847,1,client,finished,1,prediction,13290,1844,,3618,,CA.5.36,finished,finished,DA.4.37,1037,TECNO K9,0,0,
2752,2752,2020-02-28 18:46:39,9.96,10.8,14211,1320,1,client,finished,1,upfront,14498,1589,,4733,,CA.5.45,finished,finished,DA.4.41,701,HUAWEI SNE-LX1,1,0,-152
3031,3031,2020-03-02 8:58:18,8.27,8.8,11284,1129,1,client,finished,1,upfront,11642,1282,,4856,,CI.4.19,finished,finished,DA.4.39,936,HUAWEI VOG-L29,1,0,0
3507,3507,2020-03-07 16:39:59,5.66,3.6,5861,995,1,client,finished,1,upfront,3244,594,,510,,CI.4.19,finished,finished,DA.4.42,2000,HUAWEI KOB-L09,1,0,-1210
3528,3528,2020-03-07 20:31:32,7200,,379,83,1,client,finished,1,prediction,6021,840,,532,,CA.5.04,finished,finished,DA.4.42,1544,TECNO MOBILE LIMITED TECNO B1,0,1,
3624,3624,2020-03-08 16:49:31,7.46,7.4,10744,895,1,client,finished,1,upfront,10614,908,,709,,CI.4.19,finished,finished,DA.4.42,707,Xiaomi MI 4S,1,0,0
3270,3270,2020-03-05 13:53:44,5.84,4.9,6234,1006,1,client,finished,1,upfront,5477,747,,287,,CA.5.46,finished,finished,DA.4.41,1982,Samsung GT-I9515,1,0,1
2168,2168,2020-02-22 14:27:58,9555.54,,5488,1699,0,client,finished,1,prediction,0,0,,3848,,CA.5.44,finished,finished,DA.4.23,1705,TECNO MOBILE LIMITED TECNO B1p,0,1,
3980,3980,2020-03-12 10:46:19,6.48,6.3,7978,969,1,client,finished,1,upfront,8113,885,,1046,,CA.5.45,finished,finished,DA.4.42,251,Samsung SM-G950F,1,0,
4039,4039,2020-03-12 22:22:59,39.3,21.8,65590,4478,1,client,finished,1,upfront,37453,2157,,1211,,CA.4.87,finished,finished,DA.4.42,2005,HUAWEI ATU-L21,1,0,-121
1954,1954,2020-02-21 5:33:24,13804.74,,5755,3884,0,client,finished,1,prediction,5218,815,,3644,,CA.5.21,finished,finished,DA.4.41,704,Samsung SM-J320A,0,0,
3947,3947,2020-03-12 3:43:14,20625.72,,10545,5253,0,client,finished,1,prediction,10545,1297,,1339,,CA.5.36,finished,finished,DA.4.42,1296,Samsung SM-G570F,0,0,
46,46,2020-02-02 9:48:49,12987.2,12500,5136,1300,1,client,finished,1,upfront,5569,992,,1415,,CA.5.42,finished,finished,DA.4.14,168,TECNO MOBILE LIMITED TECNO KC6,0,0,
116,116,2020-02-02 23:59:27,6000,6000,1815,200,1,client,finished,1,upfront,2184,285,,1541,,CI.4.17,finished,finished,DA.4.31,2126,Samsung SM-G935T,0,0,
228,228,2020-02-04 9:43:31,20721.48,6000,15385,2246,1,client,finished,1,upfront,3811,522,,1640,,CA.5.42,finished,finished,DA.4.34,1962,Samsung SM-G570F,0,0,
248,248,2020-02-04 13:11:34,100120.54,39500,62167,5371,0,client,finished,1,upfront,26105,3555,,1632,,CA.5.36,finished,finished,DA.4.34,1236,TECNO MOBILE LIMITED TECNO B1p,0,0,
281,281,2020-02-04 16:28:42,17.78,14.1,10036,1590,1,client,finished,1,upfront,6914,1374,,1681,,CI.4.17,finished,finished,DA.4.37,330,Samsung SM-J510FN,1,0,-2
171,171,2020-02-03 16:01:14,4.6,4,5680,1139,1,client,finished,1,upfront,4092,1135,,1616,,CA.5.08,finished,finished,DA.4.37,2087,LGE LG-H815,1,0,-130
285,285,2020-02-04 18:43:11,17518.74,8500,12604,2558,0,client,finished,1,upfront,6024,925,,1679,,CA.5.38,finished,finished,DA.4.16,1963,HMD Global TA-1032,0,0,
304,304,2020-02-05 0:32:17,19699.83,18500,15186,1886,0,client,finished,1,upfront,14694,1451,,1704,,CA.5.40,finished,finished,DA.4.37,1086,LGE LGMS631,0,0,
866,866,2020-02-10 7:19:24,4.75,3.9,5412,705,1,client,finished,1,upfront,4584,519,,2301,,CA.5.38,finished,finished,DA.4.37,1581,HUAWEI PRA-LX1,1,0,-838
970,970,2020-02-11 11:23:59,6000,6000,0,4,1,client,finished,1,upfront,1944,424,,2563,,CA.5.26,finished,finished,DA.4.31,1124,TECNO CX Air,0,0,
1160,1160,2020-02-13 14:39:58,6709.02,11500,1935,1889,1,client,finished,1,upfront,8158,1523,,2678,,CA.5.13,finished,finished,DA.4.39,1968,TECNO MOBILE LIMITED TECNO CC7,0,0,
1528,1528,2020-02-16 5:51:53,3.02,3.7,2057,570,1,client,finished,1,upfront,3654,560,,3036,,CA.5.43,finished,finished,DI.3.34,9,"iPhone8,4",1,0,
1623,1623,2020-02-17 11:35:14,2000,2000,2295,425,1,client,finished,1,upfront,2450,581,,3178,,CA.5.36,finished,finished,DA.4.34,997,TECNO F3,0,0,
799,799,2020-02-09 14:40:25,2.5,3,1750,385,1,client,finished,1,upfront,2554,467,,2235,,CI.4.16,finished,finished,DA.4.39,1877,Samsung SM-G970F,1,0,
2264,2264,2020-02-23 2:17:27,16.05,,13947,1390,1,client,finished,2,upfront_destination_changed,15103,1277,client_destination_changed,3900,,CI.4.13,finished,finished,DI.3.36,140,"iPhone8,2",1,0,-372
1933,1933,2020-02-20 20:21:10,3.05,7.9,4316,514,0,client,finished,1,upfront,14390,1289,,3581,,CI.4.18,finished,finished,DA.4.39,1761,Sony E6633,1,0,-710
2338,2338,2020-02-23 19:33:30,11893.6,,13048,1838,0,client,finished,1,prediction,14191,2096,,4006,,CI.4.19,finished,finished,DA.4.39,1855,Itel S12,0,0,
2365,2365,2020-02-24 8:34:18,5.56,5.8,7863,614,1,client,finished,1,upfront,7858,693,,4075,,CA.5.44,finished,finished,DA.4.39,1456,Xiaomi Redmi 5,1,0,
197,197,2020-02-03 20:36:33,11.68,11.2,18454,1296,1,client,finished,1,upfront,16624,1414,,1572,,CI.4.14,finished,finished,DI.3.33,36,"iPhone8,1",1,0,
114,114,2020-02-02 22:56:08,15758.52,17000,11056,2348,0,client,finished,1,upfront,13828,1596,,1474,,CI.4.17,finished,finished,DA.4.37,923,INFINIX MOBILITY LIMITED Infinix X606B,0,0,
225,225,2020-02-04 9:26:05,9788.4,5000,15396,2206,1,client,finished,1,upfront,7813,1288,,1694,,CA.5.42,finished,finished,DA.4.37,1862,TECNO F3,0,0,
400,400,2020-02-06 6:04:52,10.52,8.7,10444,2178,1,client,finished,1,upfront,9682,1585,,1825,,CI.4.17,finished,finished,DA.4.37,455,HMD Global Nokia 3.2,1,0,-42
762,762,2020-02-09 6:48:08,4.95,5,6260,637,1,client,finished,1,upfront,6337,664,,2423,,CA.5.43,finished,finished,DA.4.37,428,HUAWEI KOB-L09,1,0,
1483,1483,2020-02-15 20:35:45,9.11,6.6,18745,1073,1,client,finished,1,upfront,12582,908,,3001,,CI.4.17,finished,finished,DA.4.37,2068,HMD Global Nokia 6.1,1,0,-212
1622,1622,2020-02-17 12:02:55,7.77,5.8,10570,1988,1,client,finished,1,upfront,8273,1283,,3182,,CI.4.18,finished,finished,DA.4.39,796,Samsung SM-A202F,1,0,-315
1664,1664,2020-02-17 19:11:00,10.85,13.2,13932,1007,0,client,finished,1,upfront,13765,1143,,3236,,CA.5.44,finished,finished,DA.4.39,773,Samsung SM-A505FN,1,0,-1
1834,1834,2020-02-19 19:29:51,26459.5,,15820,5535,1,client,finished,1,prediction,10770,1763,,3448,,CI.4.17,finished,finished,DA.4.39,898,HMD Global Nokia 2.2,0,0,
1510,1510,2020-02-16 1:05:36,6.84,7.7,9846,800,1,client,finished,1,upfront,9932,1119,,3026,,CI.4.17,finished,finished,DA.4.39,249,Samsung SM-G903F,1,0,-356
1855,1855,2020-02-20 2:11:33,12.3,12.9,17461,1265,1,client,finished,1,upfront,18221,1347,,3468,,CA.5.43,finished,finished,DA.4.41,1114,HUAWEI SLA-L02,1,0,-64
1893,1893,2020-02-20 14:24:17,5.43,2.5,4459,1137,1,client,finished,1,upfront,1359,264,,3552,,CA.5.44,finished,finished,DA.4.39,1712,Samsung SM-A202F,1,0,-436
1334,1334,2020-02-14 21:48:19,35527.44,33500,11972,2094,1,client,finished,1,upfront,11529,1750,,3340,,CI.4.11,finished,finished,DA.4.39,527,INFINIX MOBILITY LIMITED Infinix X625C,0,0,-2615
2171,2171,2020-02-22 14:22:53,6771.24,,4268,779,1,client,finished,1,prediction,6823,1119,,3818,,CA.5.42,finished,finished,DA.4.34,1525,TECNO MOBILE LIMITED TECNO CA7,0,0,
2182,2182,2020-02-22 16:13:10,5.51,6.8,6317,858,1,client,finished,1,upfront,8998,906,,3839,,CA.5.44,finished,finished,DA.4.41,995,HUAWEI ATU-L21,1,0,-52
